id,group,index,topology,oc,pump_mW,GDD_ps2,rounds,status,energy_pJ,energy_mean_pJ,energy_min_pJ,energy_max_pJ,energy_cv,peaks,single_tail,residual,edge_max,spectral_edge_max,FWHM_ps,CNT_energy_pJ,CNT_peak_W,inversion_gap,inversion_drift,numerical_pass,energy_range_pass,screen_candidate,dt_ps,source
g02_c26,2,26,OC_CNT,0.5,15.0,0.1,600,completed,1101.648609622214,755.0188249448423,424.62716401633867,1101.648609622214,0.2913514651333421,22,False,0.017854194871329665,3.05993617548987e-24,1.7231806822030177e-22,23.125,1101.648609622214,16.623582522279115,0.1533314726719483,0.0015450231688621807,True,False,False,0.125,fine_group_02.mat
g02_c27,2,27,OC_CNT,0.5,20.0,0.1,600,completed,388.5313562941941,459.85174963275546,373.4254373228572,777.7386945587314,0.23943414943494817,21,False,0.02435834622813976,1.062954915126259e-22,1.7713522652087097e-21,17.75,388.5313562941941,6.5211741830550665,0.2344852146092089,0.0006279536382665096,True,False,False,0.125,fine_group_02.mat
g02_c28,2,28,OC_CNT,0.5,30.0,0.1,600,completed,1009.6325108363646,1052.381159479703,1006.2735391600793,1132.6556916250415,0.03588712504532922,6,False,0.013517060082724967,8.188936232295211e-20,2.2044727390407017e-16,14.75,1009.6325108363646,21.351846453719563,0.17439851210345303,0.00038777587684712955,True,False,False,0.125,fine_group_02.mat
g02_c29,2,29,OC_CNT,0.5,50.0,0.1,240,spectral_boundary,2310.8494177429106,1222.396735718839,448.12552829264064,2723.4436591961685,0.6022201982848799,24,False,0.5350233230249294,4.69862148405529e-10,3.2400405805605894e-06,0.875,2310.8494177429106,142.06643682848284,0.17083904416163853,0.0020386250563165786,False,False,False,0.125,fine_group_02.mat
g02_c30,2,30,OC_CNT,0.5,100.0,0.1,60,spectral_boundary,2809.8279487788877,1413.9407531354807,299.9930727893835,3132.3408392914607,0.7198328262972225,17,False,0.5093917595559174,6.228771626245881e-10,4.221137360906221e-05,1.0,2809.8279487788877,208.75199439938729,0.250481504249887,0.0055044634549273885,False,False,False,0.125,fine_group_02.mat
g02_c31,2,31,OC_CNT,0.5,150.0,0.1,60,spectral_boundary,2168.163432392028,1766.7891990386986,299.9930727893835,4307.121083657981,0.7455807978594264,32,False,0.6997618195597202,4.6119354663084914e-07,0.002569326115521532,0.75,2168.1634323920284,152.53072492152413,0.283070869336825,0.009408204936427467,False,False,False,0.125,fine_group_02.mat
g02_c32,2,32,OC_CNT,0.6,5.0,0.1,600,completed,1.1827580827297044,1.5450595372693943,1.1827580827297044,2.0276018022172564,0.15824111775342825,1,True,0.006298899257490484,5.27844908453603e-24,1.418889170524119e-30,38.0,0.7885053884864696,0.019388138453541367,0.4675208434436492,0.00017763985287688744,True,False,False,0.125,fine_group_02.mat
g02_c33,2,33,OC_CNT,0.6,10.0,0.1,600,completed,566.2457270618088,479.4565677726927,291.45290923639305,588.3127522846798,0.20471097018639706,1,True,0.010641524141065641,6.269535765790886e-26,1.571054035004262e-30,22.25,377.49715137453927,13.52413632824785,0.19512026028707286,0.0009393694382725526,True,False,False,0.125,fine_group_02.mat
g02_c34,2,34,OC_CNT,0.6,15.0,0.1,600,completed,972.8816136719655,624.7123670273966,398.84710152695357,972.8816136719655,0.28188664609887576,3,False,0.01452239237845345,4.47894894825562e-24,7.962131978657578e-28,24.375,648.587742447977,9.188775816022376,0.18183677964836675,0.0007190768077161014,True,False,False,0.125,fine_group_02.mat
g02_c35,2,35,OC_CNT,0.6,20.0,0.1,600,completed,404.3028626687813,624.5144441362298,404.3028626687813,1223.6017390070624,0.37587276315495693,4,False,0.01731389780765385,1.5338674672368896e-22,1.6157228094025422e-23,13.5,269.5352417791875,5.624892023445318,0.2287344673174777,0.00014351974225923492,True,False,False,0.125,fine_group_02.mat
g02_c36,2,36,OC_CNT,0.6,30.0,0.1,600,completed,1123.9719172904147,1150.9106750197677,1095.2199332903429,1246.8098871944553,0.046422468076556096,5,False,0.007214403833375965,9.182088622031388e-20,4.716815520310263e-19,15.625,749.3146115269433,15.175838986961631,0.17437153446477383,0.0003718484380952347,True,False,False,0.125,fine_group_02.mat
g02_c37,2,37,OC_CNT,0.6,50.0,0.1,600,completed,3178.811011027693,2410.7507322251286,1981.7373497664234,3178.811011027693,0.1348000748687202,48,False,0.16816844793158853,4.7717638504103695e-15,5.4681928104364275e-12,7.125,2119.2073406851287,44.38593237919525,0.1322678989875613,0.0022007264574471774,True,False,False,0.125,fine_group_02.mat
g02_c38,2,38,OC_CNT,0.6,100.0,0.1,80,spectral_boundary,1112.2633771171231,1763.2655562024836,299.9918662286536,4139.012014218844,0.7336141972297548,12,False,0.5804981705442208,4.110384248462031e-09,6.271205739310552e-05,1.25,741.508918078082,51.8450949459249,0.2859189898895862,0.006723747357534782,False,False,False,0.125,fine_group_02.mat
g02_c39,2,39,OC_CNT,0.6,150.0,0.1,60,spectral_boundary,3622.5238641366113,2162.1915604429405,299.9918662286536,5779.228023190119,0.8809594396304207,30,False,0.6111253775255394,1.0943067501261224e-07,0.0010489900065980356,0.75,2415.0159094244073,216.65802819465296,0.249291160247337,0.008826180677605877,False,False,False,0.125,fine_group_02.mat
g02_c40,2,40,OC_CNT,0.7,5.0,0.1,600,completed,0.6783636062074268,1.0298351319170425,0.6783636062074268,1.516800804292714,0.23507448958958055,1,True,0.008852709683228717,5.9951555892575304e-24,1.1953351166604932e-30,34.875,0.2907272598031829,0.007746185387452305,0.45200058481264066,0.00013594809070249791,True,False,False,0.125,fine_group_02.mat
g02_c41,2,41,OC_CNT,0.7,10.0,0.1,600,completed,498.4039577355848,299.73452413904045,155.73847136349113,498.4039577355848,0.3389273311680355,1,True,0.012140609481771213,1.5793903825272333e-25,1.1659732097987565e-30,29.0,213.60169617239353,6.47402069817371,0.23107287194086118,0.00017457033753653928,True,True,False,0.125,fine_group_02.mat
g02_c42,2,42,OC_CNT,0.7,15.0,0.1,600,completed,638.6921750745848,486.87240616234817,431.9894134177928,638.6921750745848,0.12001529327040521,3,False,0.01611191672478788,5.605112443194051e-24,1.090259465618308e-30,15.875,273.72521788910785,5.9717021737717255,0.21492761011825934,5.5801904306873595e-05,True,False,False,0.125,fine_group_02.mat
g02_c43,2,43,OC_CNT,0.7,20.0,0.1,600,completed,489.69209606960374,1001.7714661761638,489.69209606960374,1625.1459940606092,0.3885369235662269,9,False,0.016551052638958043,1.3085317032963358e-22,5.95895873218473e-25,16.0,209.86804117268738,4.402663364099592,0.20646597597842742,0.0011146116452451782,True,False,False,0.125,fine_group_02.mat
g02_c44,2,44,OC_CNT,0.7,30.0,0.1,600,completed,1152.6538178897454,1272.6164592440932,1152.6538178897454,1344.880996378747,0.04712627860671639,5,False,0.005854842777669757,5.3429442432932724e-20,7.908637768005313e-23,14.25,493.9944933813195,11.618871639838526,0.18201894362802773,0.0005444077133108793,True,False,False,0.125,fine_group_02.mat
g02_c45,2,45,OC_CNT,0.7,50.0,0.1,600,completed,2714.7841682980393,2424.361672887427,2250.352078784349,2714.7841682980393,0.06698094977245499,45,False,0.0649481515397426,2.012535676137862e-15,3.2930747135797596e-13,12.25,1163.4789292705887,19.765778488087907,0.15561576910243075,0.0015838102283983746,True,False,False,0.125,fine_group_02.mat
g02_c46,2,46,OC_CNT,0.7,100.0,0.1,260,spectral_boundary,5089.981340804192,4017.366245910446,2886.5496224149338,6280.002007299933,0.27533623562769555,50,False,0.43109786523481664,9.12983948437298e-11,8.197057423116174e-07,1.375,2181.4205746303683,49.86497361559656,0.17651437732689973,0.0005050000311743741,False,False,False,0.125,fine_group_02.mat
g02_c47,2,47,OC_CNT,0.7,150.0,0.1,80,spectral_boundary,2257.085399191728,2700.704622552438,299.99030853571526,7696.896476579828,0.864745611906986,12,False,0.5842476179525045,5.7725422547638615e-08,0.00024343605664415145,1.25,967.3223139393123,94.37186660897575,0.2403162377375353,0.010610975455333294,False,False,False,0.125,fine_group_02.mat
g02_c48,2,48,OC_CNT,0.8,5.0,0.1,600,completed,0.33502572313830226,0.6306262102956368,0.33502572313830226,1.0764785276414464,0.33813301744057866,1,True,0.012322058885053116,6.356914548485883e-24,9.280078154333365e-31,32.25,0.08375643078457554,0.0024016373682643325,0.39669439532034434,6.855984181730612e-05,True,False,False,0.125,fine_group_02.mat
g02_c49,2,49,OC_CNT,0.8,10.0,0.1,600,completed,183.21184769475178,111.12325317785825,65.83590822780901,183.21184769475178,0.30375773884808943,1,True,0.01171085125925069,7.426354080831747e-25,9.393035384714482e-31,30.75,45.80296192368793,1.3680652926083767,0.26174229805040694,0.00046688398698602196,True,False,False,0.125,fine_group_02.mat
g02_c50,2,50,OC_CNT,0.8,15.0,0.1,600,completed,448.0947162684794,627.2244478674933,448.0947162684794,799.9744500324553,0.20052896532843204,6,False,0.013090012599400751,3.464851237351923e-24,8.67542504403804e-31,14.125,112.02367906711982,4.6019092950665685,0.24187486805917718,0.0005169759921666017,True,False,False,0.125,fine_group_02.mat
g02_c51,2,51,OC_CNT,0.8,20.0,0.1,600,completed,1046.8530376285655,1285.3129695043021,1019.9110770374989,1447.9240008007234,0.10300281716338573,3,False,0.014766081277409094,4.706134489777737e-23,5.00731493690791e-30,16.625,261.7132594071414,5.5865149194131645,0.23680939286448854,0.002016261409847342,True,False,False,0.125,fine_group_02.mat
g02_c52,2,52,OC_CNT,0.8,30.0,0.1,600,completed,1433.5761561281954,1192.6061135696611,892.1684517586792,1435.6313956484287,0.1548409424961392,3,False,0.007350921636320034,1.2359603089637595e-20,5.241780357784199e-27,13.25,358.3940390320488,8.312936307332102,0.21647191539506944,0.00013433630770476324,True,False,False,0.125,fine_group_02.mat
g02_c53,2,53,OC_CNT,0.8,50.0,0.1,600,completed,1860.1924804923788,2338.4351119264484,1847.3022334596258,2803.4128189579233,0.1622562035179335,30,False,0.05194351007845482,1.8947355652267465e-16,1.6553175932397079e-16,9.375,465.04812012309446,7.8968026979588215,0.1736392937980339,0.0009072736265278714,True,False,False,0.125,fine_group_02.mat
g02_c54,2,54,OC_CNT,0.8,100.0,0.1,380,spectral_boundary,9016.623224656953,6251.302709223951,4505.98746731744,9338.988189670743,0.2679813742516992,31,False,0.42592297704512894,3.9923826588161365e-12,1.8947150847087197e-07,1.125,2254.1558061642377,69.50131704800208,0.18559879369819798,0.006700706261803524,False,False,False,0.125,fine_group_02.mat
g02_c55,2,55,OC_CNT,0.8,150.0,0.1,180,spectral_boundary,5795.276268721758,3704.1065621455223,1657.2976810482587,6593.087336856032,0.41626453804770114,18,False,0.37508724193008164,4.400709964513567e-13,2.707236374773134e-08,1.5,1448.8190671804396,62.06045379907664,0.1967133468258151,0.009803122073199888,False,False,False,0.125,fine_group_02.mat
g02_c56,2,56,OC_CNT,0.9,5.0,0.1,600,completed,0.09819397444370233,0.2761305837487977,0.09819397444370233,0.5937127337850545,0.5108812847686268,1,True,0.018324923737468236,7.257002576159015e-24,6.731344334914042e-31,30.25,0.010910441604855811,0.0003258336509475481,0.24877937626674584,8.60983095197776e-05,True,False,False,0.125,fine_group_02.mat
g02_c57,2,57,OC_CNT,0.9,10.0,0.1,600,completed,21.529859657439673,18.48080823605713,17.104107207961736,21.529859657439673,0.07138941839778579,1,True,0.004434954847049912,4.8550657243993095e-24,6.689293575791249e-31,28.625,2.3922066286044075,0.07636005034887995,0.11716729218204491,0.0005668565332622721,True,False,False,0.125,fine_group_02.mat
g02_c58,2,58,OC_CNT,0.9,15.0,0.1,600,completed,772.2478694524106,475.0682748123008,240.38080699313468,772.2478694524106,0.33882424382422693,1,True,0.012653527652092733,5.894013676508338e-25,6.871959765059764e-31,23.625,85.80531882804559,3.076110935556432,0.2850097471348846,0.00021931689309440117,True,False,False,0.125,fine_group_02.mat
g02_c59,2,59,OC_CNT,0.9,20.0,0.1,600,completed,725.2800626193308,857.4335221710833,720.7932666536334,1026.158895731953,0.13474455333009053,6,False,0.013025475710792215,8.414703061069854e-24,6.740933731260189e-31,12.625,80.58667362437006,2.5953143436247603,0.2440577254509595,0.0007338006709445288,True,False,False,0.125,fine_group_02.mat
g02_c60,2,60,OC_CNT,0.9,30.0,0.1,600,completed,724.3670160644153,999.3527185726641,723.0046237531053,1649.5318118929988,0.28231860335161985,3,False,0.0149967547948949,7.053279001003649e-22,6.974914615463991e-31,13.625,80.48522400715724,1.9223042215726074,0.17982834882997856,0.00025593955541569624,True,False,False,0.125,fine_group_02.mat
g02_c61,2,61,OC_CNT,0.9,50.0,0.1,600,completed,2329.172005150552,2766.0241846848526,2329.172005150552,3054.817632632423,0.07877204592843996,26,False,0.025526366345136726,2.899942283273482e-18,2.4844038852791104e-21,8.75,258.79688946117244,5.098135529810621,0.2016670539604316,0.0026923916794938663,True,False,False,0.125,fine_group_02.mat
g02_c62,2,62,OC_CNT,0.9,100.0,0.1,600,completed,8142.845850647811,5080.688339263393,2002.5974590692572,8742.289443942676,0.4994733364663429,18,False,0.09126109804401805,6.345096236766886e-13,1.0065330326091495e-12,10.75,904.760650071979,18.700649210489615,0.174496758168867,0.003210443859841816,True,False,False,0.125,fine_group_02.mat
g02_c63,2,63,OC_CNT,0.9,150.0,0.1,300,spectral_boundary,15784.874375879233,7424.92301178926,4637.885594656196,15784.874375879233,0.30946350611285584,21,False,0.41794655701544436,8.427909817219621e-12,9.015581539165777e-07,0.75,1753.8749306532482,98.43697685970292,0.23189441179288955,0.00419832537010123,False,False,False,0.125,fine_group_02.mat
g03_c00,3,0,OC_CNT,0.2,5.0,0.2,600,completed,0.013367387221170441,0.028171311095310295,0.013367387221170441,0.05271437704162026,0.3986446133346451,1,True,0.014612027466293896,2.3142782550081626e-20,2.528494273311868e-30,104.875,0.053469548884681764,0.00047859386312909525,0.4727819037669445,0.0002832394814784589,True,False,False,0.125,fine_group_03.mat
g03_c01,3,1,OC_CNT,0.2,10.0,0.2,600,completed,65.66436900146866,33.594228228318734,16.66916917193534,65.66436900146866,0.4104719876956915,1,True,0.017819618449672316,4.8612233980999344e-21,2.435931919907525e-30,93.625,262.6574760058746,2.574607180489382,0.2768391540653342,0.0008059361529566544,True,False,False,0.125,fine_group_03.mat
g03_c02,3,2,OC_CNT,0.2,15.0,0.2,80,spectral_boundary,468.3659520505804,633.151677453993,299.99556841314677,806.8023267721597,0.23444096047052188,23,False,0.43099042574881663,3.3171243896006942e-12,4.043380228394098e-08,1.25,1873.4638082023214,92.21681276628722,0.14582927316259575,0.0027110392598062028,False,False,False,0.125,fine_group_03.mat
g03_c03,3,3,OC_CNT,0.2,20.0,0.2,80,spectral_boundary,424.11816792560245,651.5722711206897,299.99556841314677,847.6532025981801,0.2589257748507838,32,False,0.5795053439227222,2.2899925199694017e-10,1.3116939981472695e-06,0.875,1696.47267170241,68.67471985525991,0.19891984762959114,0.002179010633447498,False,False,False,0.125,fine_group_03.mat
g03_c04,3,4,OC_CNT,0.2,30.0,0.2,60,spectral_boundary,711.9639354841233,709.0247441098408,299.99556841314677,943.0613544010118,0.29735731396785847,38,False,0.654948602369654,1.289397641861198e-08,0.00012507171328386235,0.625,2847.8557419364934,172.9274815977791,0.18933037251702345,0.0009696596727616358,False,False,False,0.125,fine_group_03.mat
g03_c05,3,5,OC_CNT,0.2,50.0,0.2,60,spectral_boundary,545.7964573889747,728.7467606848397,299.99556841314677,1123.026103216754,0.341590541650795,43,False,0.724307284734857,8.492334579136095e-08,0.0015771584013498218,0.75,2183.1858295558986,121.40938118759266,0.28234982643385276,0.0008890289086168623,False,False,False,0.125,fine_group_03.mat
g03_c06,3,6,OC_CNT,0.2,100.0,0.2,40,spectral_boundary,1091.0437676608617,784.7224394895263,299.99556841314677,1358.8744709331286,0.4429869537371082,73,False,0.7502104458507806,8.874415032281466e-07,0.005647398836347784,0.5,4364.175070643447,229.20414504101504,0.2841643409630805,0.0035597129435562813,False,False,False,0.125,fine_group_03.mat
g03_c07,3,7,OC_CNT,0.2,150.0,0.2,40,spectral_boundary,972.6501299302313,838.515534722041,299.99556841314677,1489.8532303551333,0.4522949279362994,76,False,0.8179807102375465,1.4168680022345978e-06,0.009934698493537552,0.5,3890.600519720925,238.70958285138744,0.32187576113310423,0.006601177649190548,False,False,False,0.125,fine_group_03.mat
g03_c08,3,8,OC_CNT,0.3,5.0,0.2,600,completed,0.029232975683388767,0.06062771735060343,0.029232975683388767,0.11213247421997946,0.3906046350705732,1,True,0.014323129646381633,2.2903150431187689e-23,2.1835193986390016e-30,96.625,0.06821027659457381,0.000662905218014745,0.4784268891045164,0.0002647324355448122,True,False,False,0.125,fine_group_03.mat
g03_c09,3,9,OC_CNT,0.3,10.0,0.2,600,completed,66.27448700176994,35.885775485319144,19.33461276402181,66.27448700176994,0.36977882965623066,1,True,0.01605381506287165,8.233506712130709e-24,2.0436663578616146e-30,91.5,154.64046967079656,1.5814479760217055,0.29274663759221653,0.0008498757202298757,True,False,False,0.125,fine_group_03.mat
g03_c10,3,10,OC_CNT,0.3,15.0,0.2,600,completed,224.54716347766202,881.8195722462614,224.54716347766202,1328.1425460298083,0.43806773826841,1,True,0.031692573246496485,2.7613791733986903e-24,2.098080151264167e-30,44.5,523.943381447878,10.14349546388018,0.23683482965174985,0.003493251292558841,True,False,False,0.125,fine_group_03.mat
g03_c11,3,11,OC_CNT,0.3,20.0,0.2,600,completed,142.12920769013593,167.28554387720524,138.9797145402693,248.89514082445538,0.18972131962995528,1,True,0.009075028909129127,9.143163737494328e-24,1.869593402266036e-30,52.625,331.63481794365055,5.793097402102008,0.2840936416202663,0.001678637978136277,True,True,False,0.125,fine_group_03.mat
g03_c12,3,12,OC_CNT,0.3,30.0,0.2,80,spectral_boundary,970.9153313427881,906.8284293070031,299.9948788636342,1306.5608586763856,0.3759234297542758,33,False,0.5803878247309557,4.773135664347481e-10,9.638963275422159e-06,1.25,2265.4691064665058,109.38416975271936,0.19621143490804438,0.0010536730538129868,False,False,False,0.125,fine_group_03.mat
g03_c13,3,13,OC_CNT,0.3,50.0,0.2,80,spectral_boundary,764.2182059498322,1014.8936514476824,299.9948788636342,1767.9051295712688,0.44832131607211456,25,False,0.7171027173556137,1.2066989517928942e-07,0.00046852111439505897,0.875,1783.1758138829423,128.6221206309896,0.2789869909586903,0.0010245625385358892,False,False,False,0.125,fine_group_03.mat
g03_c14,3,14,OC_CNT,0.3,100.0,0.2,60,spectral_boundary,1318.5367731718493,1187.399461383146,299.9948788636342,2412.1087115274854,0.5556372341310175,46,False,0.7694434002151196,5.248343640224894e-07,0.004438249592161576,0.5,3076.585804067649,206.64752358062267,0.2870841192951543,0.004946941682663852,False,False,False,0.125,fine_group_03.mat
g03_c15,3,15,OC_CNT,0.3,150.0,0.2,40,spectral_boundary,2803.301870729233,1072.7249106387658,299.9948788636342,2803.301870729233,0.695982759097406,23,False,0.38819999078671924,4.3770550904500545e-09,0.00010810454161176713,1.375,6541.037698368211,322.4350782203159,0.2533108585446252,0.006666151834900713,False,False,False,0.125,fine_group_03.mat
g03_c16,3,16,OC_CNT,0.4,5.0,0.2,600,completed,0.056540335907247725,0.11539238768103388,0.056540335907247725,0.21084947807449106,0.3823662895366116,1,True,0.014019969854004208,6.232895508153004e-24,1.805910591075234e-30,89.375,0.08481050386087159,0.0008906815826202379,0.4822965083692484,0.00024302399175080147,True,False,False,0.125,fine_group_03.mat
g03_c17,3,17,OC_CNT,0.4,10.0,0.2,600,completed,77.34276973707539,43.48770269748925,24.62108718981098,77.34276973707539,0.3438199987399748,1,True,0.014906892929616734,2.177553913356739e-24,1.7722315215571585e-30,85.25,116.01415460561307,1.2739639343968385,0.286730867811965,0.0008291263410761252,True,False,False,0.125,fine_group_03.mat
g03_c18,3,18,OC_CNT,0.4,15.0,0.2,600,completed,466.3386714860498,1156.807685584238,466.3386714860498,1514.368664873046,0.27554584699531154,1,True,0.029140211618558575,6.858442686935013e-25,1.736619983356457e-30,43.25,699.5080072290748,13.521596077217218,0.18867510669719745,0.004002924456003809,True,False,False,0.125,fine_group_03.mat
g03_c19,3,19,OC_CNT,0.4,20.0,0.2,600,completed,128.73983350365535,220.2340914131512,128.73983350365535,436.05663817143386,0.3918388874459078,1,True,0.01566861666598467,2.4336419501991756e-24,1.703041464523915e-30,47.5,193.109750255483,3.7394520453319733,0.2908674801118051,0.0015795907093677508,True,True,False,0.125,fine_group_03.mat
g03_c20,3,20,OC_CNT,0.4,30.0,0.2,100,spectral_boundary,1162.2635095576848,1099.8034593189652,299.9940554383951,1669.0317903878831,0.4285325285026959,22,False,0.39162493435922985,3.5181360353798863e-12,5.915322296183313e-08,0.75,1743.3952643365274,74.51995369277418,0.20456623219211267,0.0013313654207223191,False,False,False,0.125,fine_group_03.mat
g03_c21,3,21,OC_CNT,0.4,50.0,0.2,80,spectral_boundary,1471.6107182865926,1269.0801345217085,299.9940554383951,2413.975226106443,0.5588978907852492,35,False,0.6788765244436081,5.3061844111251966e-08,0.00023803280474393756,0.875,2207.4160774298884,117.12675128275797,0.23631747849948026,0.0008275213664094005,False,False,False,0.125,fine_group_03.mat
g03_c22,3,22,OC_CNT,0.4,100.0,0.2,60,spectral_boundary,2758.3191400237847,1547.876535218417,299.9940554383951,3801.6327569310088,0.7454618581522623,58,False,0.7599823519210762,6.665515632018192e-07,0.0042451713104341105,0.25,4137.478710035677,371.5231454929483,0.2391942421314911,0.004564731218129614,False,False,False,0.125,fine_group_03.mat
g03_c23,3,23,OC_CNT,0.4,150.0,0.2,60,spectral_boundary,2269.6335699324086,1781.426390998716,299.9940554383951,4480.401990381504,0.7243540779708892,54,False,0.7948863713865626,7.214291709497119e-07,0.008800038432192327,0.5,3404.450354898613,211.50296624930706,0.27821076005508794,0.008709572145003563,False,False,False,0.125,fine_group_03.mat
g03_c24,3,24,OC_CNT,0.5,5.0,0.2,600,completed,0.10002891611250064,0.20239332105741029,0.10002891611250064,0.366917450537833,0.37735642952613074,1,True,0.01382136002734091,8.041885667715668e-24,1.517115956891777e-30,83.125,0.10002891611250066,0.001130551160867794,0.4826753164530097,0.00021679764695592407,True,False,False,0.125,fine_group_03.mat
g03_c25,3,25,OC_CNT,0.5,10.0,0.2,600,completed,82.39612773101106,48.47267217877464,29.115366844339633,82.39612773101106,0.3127940104865474,1,True,0.013612342197482117,1.6119657052006157e-24,1.4967634167657162e-30,79.625,82.39612773101105,0.9697368325723804,0.27629404172035765,0.0008089627902675423,True,False,False,0.125,fine_group_03.mat
g03_c26,3,26,OC_CNT,0.5,15.0,0.2,600,completed,884.6041088779256,1315.7691555936583,884.6041088779256,1605.8727244232434,0.1747855047886158,1,True,0.02288982378386727,8.433390933355224e-25,1.4208548628321402e-30,44.875,884.6041088779253,16.303110769211585,0.1490039881798909,0.0040133673926952,True,False,False,0.125,fine_group_03.mat
g03_c27,3,27,OC_CNT,0.5,20.0,0.2,600,completed,146.6782710004797,322.8769910532556,146.6782710004797,732.184646862027,0.5082751301564744,1,True,0.019129278692809754,3.50866646089959e-24,1.3952512317549198e-30,43.375,146.6782710004797,3.1015161729416305,0.2783557861562621,0.0012485271944238097,True,False,False,0.125,fine_group_03.mat
g03_c28,3,28,OC_CNT,0.5,30.0,0.2,600,completed,1151.778100688673,1128.1801146979897,839.3697944781147,1264.9720397186934,0.11727648097971802,1,True,0.006903029688558846,2.7464718052837815e-23,1.2543586085345389e-30,32.125,1151.778100688673,31.449707942390965,0.1610876257685968,0.0007381575372810145,True,False,False,0.125,fine_group_03.mat
g03_c29,3,29,OC_CNT,0.5,50.0,0.2,180,spectral_boundary,1929.0851561411218,1316.7755289010145,784.125747751405,3053.737587690144,0.4107140662981649,26,False,0.47062837968189497,1.4996814263065933e-11,1.4853534253222407e-07,0.875,1929.085156141122,87.52522336431139,0.20299091725999796,0.0017952023998847322,False,False,False,0.125,fine_group_03.mat
g03_c30,3,30,OC_CNT,0.5,100.0,0.2,80,spectral_boundary,1968.610594519631,2015.4907653883965,299.99307278938716,5207.022348375329,0.7411116090515099,33,False,0.7746755038315322,1.1460120396683246e-07,0.0022830478009848447,1.75,1968.610594519631,123.98529963722261,0.2685072883068177,0.005278324073171303,False,False,False,0.125,fine_group_03.mat
g03_c31,3,31,OC_CNT,0.5,150.0,0.2,60,spectral_boundary,3501.4199403120574,2273.451474600085,299.99307278938716,6626.934016959021,0.8818620350784575,61,False,0.7866598176288563,1.5037255735289693e-06,0.008188842485715572,0.5,3501.4199403120574,219.38243506653285,0.2533063409122257,0.008037035014394567,False,False,False,0.125,fine_group_03.mat
g03_c32,3,32,OC_CNT,0.6,5.0,0.2,600,completed,0.15688382920805916,0.3203515088058003,0.15688382920805916,0.5824328174953195,0.38030021325994373,1,True,0.013890061951044582,9.682416879301105e-24,1.2694901228462061e-30,77.375,0.10458921947203942,0.0012684992523187924,0.4760737963706747,0.00018374465114934235,True,False,False,0.125,fine_group_03.mat
g03_c33,3,33,OC_CNT,0.6,10.0,0.2,600,completed,79.34349145382944,49.45540832106702,32.01710385050437,79.34349145382944,0.27335442108142155,1,True,0.012071294875760469,4.126428313791295e-24,1.2578113890776335e-30,74.375,52.89566096921962,0.6666370527636082,0.26004887219099515,0.0007913131436549925,True,False,False,0.125,fine_group_03.mat
g03_c34,3,34,OC_CNT,0.6,15.0,0.2,600,completed,1377.219246335773,1294.193517698533,698.1677156431615,1619.1519960688042,0.2287567521025352,1,True,0.013544298312499,1.1005354771621538e-24,1.2032083426147631e-30,49.375,918.1461642238486,15.843064791703881,0.17602002673220368,0.0034063456818180793,True,False,False,0.125,fine_group_03.mat
g03_c35,3,35,OC_CNT,0.6,20.0,0.2,600,completed,187.91684157984287,543.9038839732714,187.91684157984287,1285.9421598650792,0.5881202812965919,1,True,0.021561114905826826,4.558735665828117e-24,1.161396456533187e-30,39.625,125.27789438656194,2.862788603147061,0.2565801758677013,0.0004799385223124286,True,False,False,0.125,fine_group_03.mat
g03_c36,3,36,OC_CNT,0.6,30.0,0.2,600,completed,1557.9901449342556,1129.2435152135604,688.4834131021987,1558.0974776618252,0.25997509249510925,1,True,0.010804180103704805,3.5592012786340396e-23,1.1178437646753065e-30,32.625,1038.660096622837,27.790779430652275,0.15359465648802728,0.0003125263510130871,True,False,False,0.125,fine_group_03.mat
g03_c37,3,37,OC_CNT,0.6,50.0,0.2,100,spectral_boundary,2470.8778091743247,1849.7294098130442,299.99186622865716,3828.1261138294994,0.69308394303005,23,False,0.571260863844368,2.5567332431371914e-10,1.6153994494703676e-06,0.75,1647.2518727828833,83.34589006298785,0.20746093473539617,1.0173301739913043e-06,False,False,False,0.125,fine_group_03.mat
g03_c38,3,38,OC_CNT,0.6,100.0,0.2,80,spectral_boundary,2397.795437173268,2481.804726876085,299.99186622865716,6867.319785092878,0.8560231032737607,30,False,0.7537332381713678,2.408716045066495e-07,0.0007503190687951495,0.875,1598.5302914488452,124.91596376738171,0.25337142387406864,0.004406416591474449,False,False,False,0.125,fine_group_03.mat
g03_c39,3,39,OC_CNT,0.6,150.0,0.2,60,spectral_boundary,6542.8712514215895,2683.159078635502,299.99186622865716,9058.243849478073,1.034352687608254,59,False,0.7036864849786273,2.3560781716744608e-07,0.005205971082472989,0.375,4361.914167614392,304.6677535829232,0.2069547190212252,0.007540713241177444,False,False,False,0.125,fine_group_03.mat
g03_c40,3,40,OC_CNT,0.7,5.0,0.2,600,completed,0.20624252197250403,0.43882266715392865,0.20624252197250403,0.815569080387357,0.3974054195830338,1,True,0.014441026646836441,7.714584929871968e-24,1.0863887030183922e-30,72.125,0.08838965227393034,0.0011485098662494509,0.4544525840830503,0.00013908375414772856,True,False,False,0.125,fine_group_03.mat
