round,energy_pJ,cnt_peak_W,cnt_q_min,inversion_gap,tau_max_us,peaks,time_edge,spectral_edge,dt_ps,n,gain_age_min,gain_memory_max
2991,638.6535074562627,26.433519244271128,0.030110842767331905,0.12953226917864535,361.8034751811296,1,9.401232645471946e-13,1.1810144044312444e-30,0.03125,32768,1.4407396948528013,0.23675256923989108
2992,661.2159324302042,27.38024259357753,0.029688188376155146,0.1257939773014175,352.27476380933825,1,9.301394490027798e-13,1.1691458612761913e-30,0.03125,32768,1.4411236556311633,0.236661682988621
2993,685.0453338469512,28.37416906845871,0.029256879408084326,0.12192723096577074,342.74938797093245,1,9.201961567898457e-13,1.2142314645648658e-30,0.03125,32768,1.4415138689962492,0.2365693524523913
2994,710.2207502965173,29.41755177434827,0.02881722656409308,0.1179298430209732,333.2382176002979,1,9.102941346664628e-13,1.1945467621026525e-30,0.03125,32768,1.4419106776481503,0.23647549830886314
2995,736.8261720812808,30.51287612706096,0.028369520362595168,0.11379991077083185,323.75235227788744,1,9.004337879424956e-13,1.2395429616585235e-30,0.03125,32768,1.4423144453964714,0.2363800364028942
2996,764.9508344395624,31.662944478180304,0.027914006221902227,0.10970060158099004,314.30306123938175,1,8.906145896332042e-13,1.2107552377382353e-30,0.03125,32768,1.4427255584587355,0.23628287745529516
2997,794.6900201384856,32.87098360218589,0.027450843248762135,0.10586167420519188,304.90156810777034,1,8.808356715781414e-13,1.2576818850484724e-30,0.03125,32768,1.4431444269614357,0.23618392672532057
2998,826.1449008063161,34.141081002183284,0.026979950919027933,0.10188356939803134,295.5591680456995,1,8.710961426532759e-13,1.1960085440837444e-30,0.03125,32768,1.4435714863958529,0.2360830836856732
2999,859.4225108858202,35.47885333998421,0.026500829388802282,0.09776380249439465,286.28725556854596,1,8.613944854845738e-13,1.1866902329790191e-30,0.03125,32768,1.4440071990623982,0.23598024170215873
3000,894.6365943194122,36.89489716997906,0.02601116872986458,0.09350018747356836,277.0970974014375,1,8.517288812555255e-13,1.2187618422423571e-30,0.03125,32768,1.444452055728098,0.2358752876651464
3001,931.9076067252612,38.460083917694384,0.02549196780972359,0.08909092246195394,267.999859489107,1,8.420977859995172e-13,1.1861993805302938e-30,0.03125,32768,1.4449065772801093,0.23576810162434383
3002,971.3623205111901,40.14670267981832,0.02495654222033856,0.08453471736783147,259.006690501314,1,8.324994689346493e-13,1.1807647898486659e-30,0.03125,32768,1.4453713162728605,0.23565855645120043
3003,1013.1344904314551,41.928443086413154,0.024414488944709514,0.07983079321088882,250.1285257790061,1,8.22932059594268e-13,1.2272741828445522e-30,0.03125,32768,1.4458468586411715,0.2355465174649067
3004,1057.3649939104037,43.80641255023396,0.023867867687592602,0.07497894326158339,241.37602966488998,1,8.133942463407413e-13,1.206707394849983e-30,0.03125,32768,1.446333825444956,0.23543184205397955
3005,1104.2010307023595,45.782933717873085,0.02331821564891555,0.06997968881881134,232.75969694123748,1,8.038850464637815e-13,1.1812442924626002e-30,0.03125,32768,1.4468328744041086,0.23531437935050895
3006,1153.7963210713576,47.8607717801899,0.0227669015476484,0.06499358509294828,224.28971350450928,1,7.944036306912639e-13,1.1384168060429813e-30,0.03125,32768,1.4473447014794554,0.23519396989697675
3007,1206.3112364675144,50.0429995075892,0.02221515703609118,0.06034286440825609,215.97583838669328,1,7.849500040288244e-13,1.075444795299873e-30,0.03125,32768,1.447870042483222,0.23507044530985738
3008,1261.9115337174167,52.332684935181405,0.021664173801965104,0.05553887839831828,207.8274919164031,1,7.755250295925548e-13,1.102455152232184e-30,0.03125,32768,1.4484096743618928,0.23494362802423735
3009,1320.7677481141059,54.733098970219515,0.021115043947511465,0.05058252841691235,199.85368048214536,1,7.661301171250055e-13,1.0910459098592859e-30,0.03125,32768,1.44896441631997,0.2348133310799219
3010,1383.055014124287,57.24821229931834,0.02056868430432564,0.04547560755301261,192.06285133436617,1,7.567677744312402e-13,1.0686892651859648e-30,0.03125,32768,1.4495351308949302,0.2346793579233326
3011,1448.9512047646092,59.88308009675324,0.020025704944595775,0.040220954937304154,184.4629500852661,1,7.474418466866028e-13,1.0739554936368652e-30,0.03125,32768,1.4501227245548842,0.23454150232599869
3012,1518.6351392845252,62.646238322189014,0.01948611748755616,0.03522214738916474,177.06140315473658,1,7.381571547841619e-13,1.0707345146408146e-30,0.03125,32768,1.450728147836551,0.23439954841541055
3013,1592.2856385033576,65.5568856904651,0.018948042260500456,0.031819724827371665,169.86497741630524,1,7.28919853613673e-13,1.0794621152221872e-30,0.03125,32768,1.4513523952409384,0.23425327076719396
3014,1670.0788348777642,68.74882567181844,0.018391557310525206,0.033601904251691794,162.87980473883712,1,7.197378052708733e-13,1.072515234387677e-30,0.03125,32768,1.4519965044435752,0.23410243466242148
3015,1752.1847911454538,72.22926379763422,0.017821753561475338,0.03532814748999663,156.30334851639486,1,7.106202362460818e-13,1.1057828627595387e-30,0.03125,32768,1.4526615546438646,0.23394679655067616
3016,1838.7652224960746,75.89058645799544,0.017259014002051522,0.036996973032892955,149.9990848036255,1,7.015778825795519e-13,1.0943046951282259e-30,0.03125,32768,1.4533486643358322,0.233786104652164
3017,1929.969646917903,79.72233633005578,0.016706798714237976,0.03860708366912041,143.89192773734507,1,6.926234067042723e-13,1.0647599114024015e-30,0.03125,32768,1.4540589881029604,0.2336200997911843
3018,2025.9300467230537,83.71785947475279,0.01616731050629209,0.04083091074615147,138.25238073500358,1,6.837711130585525e-13,1.114756963084587e-30,0.03125,32768,1.4547937120602539,0.23344851654784088
3019,2126.7566988261774,87.87060848483112,0.015642252779954232,0.043024296220909586,132.8130987889839,1,6.750369009542275e-13,1.104207068615188e-30,0.03125,32768,1.4555540482423055,0.2332710846565546
3020,2232.532845413034,92.17295947313526,0.015133029592566141,0.04563751622086132,127.70025401682452,1,6.664386501291722e-13,1.1687898927419872e-30,0.03125,32768,1.4563412276464445,0.23308753071755028
3021,2343.3072140509717,96.61619341424147,0.014640759420491324,0.04848925877196186,122.92335110477906,1,6.579960085835597e-13,1.1105742063440737e-30,0.03125,32768,1.4571564913884354,0.23289758034539262
3022,2459.087652276341,101.1918178994374,0.01416616783628077,0.051550039771046774,118.40632488871108,1,6.497302008466779e-13,1.1565046975390298e-30,0.03125,32768,1.4580010802563625,0.23270096068474191
3023,2579.834272371882,105.89409513147496,0.013709427914049327,0.05509667133228502,114.27246217531798,1,6.416643380178255e-13,1.1450880773670927e-30,0.03125,32768,1.458876222543397,0.23249740331763463
3024,2705.4501233015667,110.7264389506704,0.01326969814722471,0.05851945414574555,110.42324817079587,1,6.33823271495202e-13,1.1110247156290225e-30,0.03125,32768,1.4597831195384747,0.23228664770246446
3025,2835.7729861739194,115.72624525028127,0.012843366187653254,0.06273625536163507,106.89922856647716,1,6.262333149552567e-13,1.0913372368667296e-30,0.03125,32768,1.460722928964622,0.23206844507189053
3026,2970.5676697769095,121.16443595362122,0.012409879874411476,0.06679023389614369,103.77495057691256,1,6.189224690182141e-13,1.0353198826585133e-30,0.03125,32768,1.4616967464982848,0.23184256275300172
3027,3109.5160547112873,127.07837073701252,0.011970818725543692,0.07097951219398035,100.95722535677972,1,6.119203384671952e-13,1.0230622074165944e-30,0.03125,32768,1.462705584808501,0.23160878903352686
3028,3252.2085903977045,133.1735003963922,0.011549591005750818,0.07557768544890386,98.49817051164959,1,6.052578301956054e-13,1.0938227049986598e-30,0.03125,32768,1.4637503504918437,0.23136693847936288
3029,3398.1376859976226,139.3785856886173,0.011150113457185619,0.07997995169113303,96.42520989418043,1,5.989673171422935e-13,1.1144399694611227e-30,0.03125,32768,1.4648318193908851,0.23111685758286094
3030,3546.689738534719,145.63904593973265,0.010774091220983328,0.08417763390927102,94.73244638617555,1,5.930826086334942e-13,1.1343668099210957e-30,0.03125,32768,1.4659506099626778,0.23085843081128857
3031,3697.1394674348435,151.90156647677463,0.010422489950243646,0.08874537266241878,93.38356544699768,1,5.876386659075198e-13,1.1502046673245234e-30,0.03125,32768,1.4671071552913983,0.23059158690981602
3032,3848.6479299367743,158.11087589497444,0.010095805957439816,0.09325694783475691,92.32243126402908,1,5.826717414499116e-13,1.202729210035652e-30,0.03125,32768,1.468301674684745,0.23031630523469218
3033,4000.2606202520183,164.21293818208233,0.009794097691237591,0.09752546486583569,91.48552503452846,1,5.782194094991579e-13,1.2778885057114697e-30,0.03125,32768,1.4695341448859227,0.2300326221030574
3034,4150.909193168682,170.16008025879654,0.009516899772791012,0.10154085944020486,90.8119334324831,1,5.74320337175171e-13,1.253448035372377e-30,0.03125,32768,1.4708042718277858,0.2297406369405807
3035,4299.418750595459,175.92361183135384,0.009262817606829326,0.10529416933520053,90.2814379979426,1,5.710144246667064e-13,1.1743107969253775e-30,0.03125,32768,1.472111464340189,0.22944051789959463
3036,4444.5166964011905,181.52082197581933,0.009028703671813515,0.10877747819943662,89.76621684497779,1,5.683428712327087e-13,1.1459971927219534e-30,0.03125,32768,1.4734548102103313,0.22913250685643144
3037,4584.8464370364345,187.08724643800326,0.008807308663891011,0.11245097568599793,89.27034306346728,1,5.663480020012306e-13,1.1603573667312637e-30,0.03125,32768,1.4748330558215685,0.2288169235101016
3038,4718.9877901414475,192.9943893751366,0.008583996984247808,0.11587174835865033,88.79797447050028,1,5.650734322651822e-13,1.1371778384818119e-30,0.03125,32768,1.4762445910545159,0.22849416820450422
3039,4845.479340987778,199.20652918329014,0.008361122073536358,0.11897319874186452,88.35329689465654,1,5.645641533066675e-13,1.1425188298679158e-30,0.03125,32768,1.4776874399216524,0.22816472337946286
3040,4962.845492092083,205.29591216197352,0.008153594982004424,0.12174645269548456,87.94046026117515,1,5.648664062288723e-13,1.1859322290609565e-30,0.03125,32768,1.4791592580934612,0.22782915340299922
3041,5069.629230794393,211.0479713553338,0.00796680272522981,0.12418373312302255,87.56350395776164,1,5.660279020602338e-13,1.2060536205847158e-30,0.03125,32768,1.480657338718735,0.22748810248708184
3042,5164.424825122153,216.3266296111942,0.007802762592417314,0.126278253156208,87.2262892307339,1,5.68097957157251e-13,1.1580048203127965e-30,0.03125,32768,1.482178626474418,0.2271422907284949
3043,5245.912869501816,221.01743971035413,0.007662543014873401,0.12802412312283484,86.9324290244702,1,5.711274263990849e-13,1.1290894734315513e-30,0.03125,32768,1.4837197404035383,0.2267925081769708
3044,5312.8979645597365,225.0360805949911,0.007546357759479421,0.12941630699184448,86.68521254039416,1,5.751689419095387e-13,1.1893623728196983e-30,0.03125,32768,1.485277006180985,0.22643960681732833
3045,5364.343013252272,228.3184860095534,0.007454044038604249,0.13045053316739974,86.48754108416384,1,5.802769437843331e-13,1.186977324702762e-30,0.03125,32768,1.4868464969416588,0.22608449069521072
3046,5399.403111415038,230.76228956824238,0.007386748202158559,0.13112326728511292,86.34186262855337,1,5.865073667571987e-13,1.227780081327402e-30,0.03125,32768,1.4884240825722876,0.22572810424037085
3047,5417.458747887826,232.53958922689168,0.007338628106984792,0.13143177509357828,86.25010262134869,1,5.939174234152384e-13,1.2445805738357264e-30,0.03125,32768,1.4900054872801127,0.22537141885994103
3048,5418.142017907969,233.1975295562681,0.007320861890771047,0.1313741809793435,86.21360690041085,1,6.025649383374238e-13,1.3134210447675295e-30,0.03125,32768,1.491586353625498,0.22501541823749632
3049,5401.358394644375,233.79557878807677,0.007305062406938095,0.13094961235949232,86.23308488369081,1,6.125072206539053e-13,1.3125794289863617e-30,0.03125,32768,1.493162311805572,0.22466108263086804
3050,5367.301861110269,232.65630041085961,0.007335569461379864,0.13015841408542317,86.30855686306838,1,6.238000039789263e-13,1.3000887265057876e-30,0.03125,32768,1.4947290523739318,0.224309372589718
3051,5316.456546235792,233.0171579056227,0.00732622776494207,0.1290023134723416,86.43932532281161,1,6.36496040580672e-13,1.2942539768649466e-30,0.03125,32768,1.4962823988372949,0.22396121289542728
3052,5249.587601500153,230.45844804067943,0.007395619758046339,0.12748460013732765,86.62396238754732,1,6.506435771711596e-13,1.2867651112454284e-30,0.03125,32768,1.4978183773004252,0.22361747734862106
3053,5167.720070228251,231.31636287284329,0.007372883496965372,0.1256102854884178,86.86032064180154,1,6.662852731119226e-13,1.286587605475441e-30,0.03125,32768,1.4993332801136072,0.223278975066875
3054,5072.103952932728,228.9913968782462,0.007436894423074441,0.12338617590337653,87.14557949938659,1,6.834569811014278e-13,1.2517063517846948e-30,0.03125,32768,1.5008237202054782,0.2229464390048612
3055,4964.174407960154,228.0055463142964,0.007464899103312717,0.12082101103065002,87.47630601680501,1,7.021862764062326e-13,1.2495510111442236e-30,0.03125,32768,1.502286675215222,0.22262051685786258
3056,4845.508308875734,225.37276725105178,0.007538866430889208,0.11792562904446502,87.84852923995989,1,7.22491069637609e-13,1.2034322107336973e-30,0.03125,32768,1.5037195206972045,0.22230176447207853
3057,4717.77166353867,220.89319350959494,0.007668451353312188,0.11471292951371925,88.25784437255672,1,7.443785063799617e-13,1.2078114797756261e-30,0.03125,32768,1.5051200499033293,0.22199064227707777
3058,4582.664755873013,218.2363417003678,0.007747285562295654,0.11119771939183187,88.6995351342502,1,7.678446638237623e-13,1.2104247907627365e-30,0.03125,32768,1.5064864796748645,0.2216875148028357
3059,4441.8750570167595,211.18099816599744,0.007964315041675132,0.1073966776184333,89.16869593725932,1,7.928741562785418e-13,1.2278460435486022e-30,0.03125,32768,1.5078174451988229,0.22139265263276073
3060,4297.036194746268,207.77960889491567,0.008073200516831703,0.10335850730721052,89.66034979821492,1,8.194391487158429e-13,1.239539136775565e-30,0.03125,32768,1.5091119851785615,0.22110623642132432
3061,4149.6932547306105,201.38915649772792,0.008286194574423464,0.09957124866628986,90.17107524908181,1,8.474988110382673e-13,1.2366887481397786e-30,0.03125,32768,1.5103695185822439,0.2208283626976257
3062,4001.2774314425637,196.81234081369658,0.008446166722709762,0.09556879442653843,90.83744000379757,1,8.769988810587016e-13,1.2217838190790913e-30,0.03125,32768,1.5115898157337142,0.22055905082933472
3063,3853.09013745485,192.01940296722816,0.008620754323002841,0.09136833693814606,91.70764910858617,1,9.078702109044021e-13,1.1846193958745795e-30,0.03125,32768,1.512772966130768,0.22029825061413458
3064,3706.295577032394,186.00086933869594,0.008849678761822069,0.08698866787537951,92.84735739373382,1,9.400271025929979e-13,1.2833416610593123e-30,0.03125,32768,1.5139193446457877,0.22004585013361985
3065,3561.912930777517,181.65009288144526,0.009024136257882518,0.08245001654421436,94.29775995199496,1,9.73367395543291e-13,1.3626179648594933e-30,0.03125,32768,1.5150295756802108,0.2198016839673134
3066,3420.814591062922,175.88514201880824,0.009264848449751268,0.07807218590757636,96.07879247140546,1,1.0077720917563514e-12,1.3601037033432208e-30,0.03125,32768,1.5161044971922242,0.21956554134896805
3067,3283.7294707156593,170.34203661028144,0.009508935136905903,0.07398941446638208,98.17690278414298,1,1.043105495203997e-12,1.3128499794400675e-30,0.03125,32768,1.5171451254217665,0.21933717409172124
3068,3151.2484104120917,164.80477223960528,0.009765872124305441,0.06980623043593492,100.54486020913032,1,1.0792164357102617e-12,1.2871099347544004e-30,0.03125,32768,1.5181526210455434,0.2191163041301349
3069,3023.8300359611353,159.6839692699427,0.010016557092411645,0.06554150389515312,103.24089377578125,1,1.115940186147458e-12,1.2483072787823738e-30,0.03125,32768,1.5191282567646391,0.21890263068785956
3070,2901.811096183502,154.51008894656363,0.010283014640333613,0.0618845398159924,106.15693733654255,1,1.1531006907975555e-12,1.2265265885560577e-30,0.03125,32768,1.5200733873768748,0.21869583684948468
3071,2785.4178828453482,149.40122614250205,0.010560502301994661,0.05830104015583604,109.23255301241812,1,1.1905136695153537e-12,1.2131293158355595e-30,0.03125,32768,1.5209894226062213,0.2184955954864928
3072,2674.777263782043,144.33193496463986,0.010850998089986585,0.0546800969555814,112.56968220512753,1,1.2279900843071902e-12,1.2945582915516666e-30,0.03125,32768,1.521877802691642,0.2183015745456409
3073,2569.9292411332,139.29315695392847,0.011155959965857618,0.05181740378646349,115.9912311988459,1,1.265339992121731e-12,1.2704416580639394e-30,0.03125,32768,1.522739977037578,0.21811344164172583
3074,2470.8402018137526,134.40727501964352,0.01146847673476524,0.048951120226392364,119.58970449888322,1,1.3023763628161063e-12,1.2616488106945804e-30,0.03125,32768,1.5235773860314121,0.21793086793911845
3075,2377.4150083415952,129.70972595570632,0.01178595869670978,0.04629145768166332,123.30203575340967,1,1.3389186231766335e-12,1.2838599490480177e-30,0.03125,32768,1.5243914459081234,0.2177535313547247
3076,2289.50875254025,125.22089141550967,0.01210621048641455,0.04414074629063669,127.01164177116543,1,1.3747965099962008e-12,1.2390833548513138e-30,0.03125,32768,1.5251835365281075,0.21758111911714267
3077,2206.937835193269,120.93600501281773,0.012428599445254348,0.04199261409453592,130.9321068820215,2,1.4098530280591979e-12,1.2923266296844388e-30,0.03125,32768,1.5259549917523432,0.2174133297554161
3078,2129.49004761219,116.84481323946486,0.012752869109128307,0.040137028954133847,134.84726152350692,2,1.4439464116096724e-12,1.2561955413120133e-30,0.03125,32768,1.526707092351855,0.2172498745348548
3079,2056.9336779945847,112.93925220750714,0.01307861807098432,0.03861258198400658,138.7336337428769,2,1.4769529499535743e-12,1.3233123156641276e-30,0.03125,32768,1.527441061235312,0.2170904783900722
3080,1989.0239149934687,109.20876552741792,0.013405687381629795,0.03710015952827672,142.70472258570646,3,1.5087684225042928e-12,1.3116118629628614e-30,0.03125,32768,1.5281580601635003,0.21693488053815907
3081,1925.5094877851745,105.6447094959997,0.013733804081480614,0.035714722949924615,146.70150430465318,3,1.5393076007759821e-12,1.2358812398035231e-30,0.03125,32768,1.5288591880924307,0.21678283474266
3082,1866.139701120354,102.24179114184598,0.0140624182034753,0.03469989875240742,150.64559454795858,4,1.5685058233370531e-12,1.2730013512025745e-30,0.03125,32768,1.5295454813386777,0.2166341091877832
3083,1810.6663288567518,98.99350759170933,0.014391172959882294,0.03369900503522033,154.52774035970543,4,1.5963190132259716e-12,1.2181644895862743e-30,0.03125,32768,1.530217914205625,0.2164884862589724
3084,1758.8464371583514,95.89269145745187,0.014719595371528485,0.03271407730924153,158.39817564631707,4,1.6227205674215032e-12,1.2432837531564916e-30,0.03125,32768,1.5308774003049148,0.2163457621790745
3085,1710.4480253355723,92.93626560730449,0.015047048639499022,0.031746971868021445,162.28706960584785,4,1.6477027962382986e-12,1.250667974720273e-30,0.03125,32768,1.5315247953520386,0.21620574633184686
3086,1665.2484312007664,90.11838201870758,0.015372969545106264,0.03079931607024694,166.09600297747284,4,1.6712770448709162e-12,1.2534564594322837e-30,0.03125,32768,1.532160899545704,0.21606826068214569
3087,1623.0338351367384,87.43270127419855,0.015697029428490373,0.02987247374229307,169.81907892943556,5,1.6934679370738278e-12,1.2320438764671794e-30,0.03125,32768,1.5327864597932157,0.21593313923522317
3088,1583.6049835790332,84.87589256701797,0.01601849384114518,0.03152756562976189,173.45099786368544,5,1.7143150315069235e-12,1.3391829655122468e-30,0.03125,32768,1.533402173419655,0.2158002271810766
3089,1546.774011018864,82.4421559847946,0.016336941635760004,0.03395148361772249,176.98729337777868,5,1.7338745354051883e-12,1.271863385880302e-30,0.03125,32768,1.534008691029808,0.2156693802275182
3090,1512.361314357013,80.12577725080465,0.016652045780424382,0.03624128252005698,180.42465147271042,5,1.7522105974972788e-12,1.2506200070141318e-30,0.03125,32768,1.5346066185210938,0.21554046412113445
3091,1480.2026574036483,77.92209419482576,0.01696327399725699,0.03849433782359157,183.7601028881595,4,1.7693959678083641e-12,1.2314804532442892e-30,0.03125,32768,1.535196520930581,0.2154133537770426
3092,1450.1464387176084,75.82684000153421,0.01727022767982488,0.040837198408832265,186.99115503928337,4,1.785516142875947e-12,1.197278411151277e-30,0.03125,32768,1.5357789255635692,0.21528793256828702
3093,1422.0479144874778,73.83342126316273,0.01757267455044724,0.043053216002847394,190.11636632950302,5,1.8006582315800218e-12,1.1882328522737478e-30,0.03125,32768,1.5363543236207537,0.2151640919423965
3094,1395.7771219063181,71.93816840936925,0.017870285755870605,0.04514783555774793,193.13431983217856,5,1.8149097826530836e-12,1.2078351917680521e-30,0.03125,32768,1.536923173897257,0.21504173059514417
3095,1371.2173998496662,70.1364630181457,0.018162669051460738,0.04712607398519608,196.04357620113845,5,1.828366964725745e-12,1.2382490461636724e-30,0.03125,32768,1.5374859061205366,0.21492075372597222
3096,1348.2564135508433,68.42315294849979,0.018449726088026114,0.048993156933173854,198.843657777421,5,1.8411233733961595e-12,1.2278976263432287e-30,0.03125,32768,1.5380429219909153,0.21480107279045776
3097,1326.7934966221142,66.79388373469564,0.018731249749195152,0.050753855633540956,201.53402412160375,5,1.8532666537945153e-12,1.3095023897656925e-30,0.03125,32768,1.5385945981451645,0.2146826048416679
3098,1306.7403158144984,65.24534777322995,0.01900690555545315,0.052412351734065776,204.1137792875515,5,1.8648913341959883e-12,1.2754832583586164e-30,0.03125,32768,1.5391412893046752,0.2145652718348813
3099,1288.009557570712,63.77284476643484,0.019276645410736083,0.05397312293258594,206.58307832854737,5,1.8760893805497268e-12,1.321192417774367e-30,0.03125,32768,1.5396833284986688,0.21444900056251703
3100,1270.5212576823192,62.372293383332945,0.01954039225674181,0.05544038958004538,208.94223552804857,4,1.8869426294864785e-12,1.2710748054864072e-30,0.03125,32768,1.5402210289031706,0.2143337222435464
3101,1254.2072648980945,61.04126447157602,0.01979787250672865,0.05681769543512172,211.19095405629218,4,1.8975377858479583e-12,1.2405405969438922e-30,0.03125,32768,1.5407546868099296,0.21421937187268966
3102,1238.9995450713827,59.775539772498085,0.020049039014840928,0.05810886533167614,213.32990105808253,4,1.9079592886818027e-12,1.2113292293641316e-30,0.03125,32768,1.541284581568839,0.21410588822012921
3103,1224.8345697019527,58.57159565834561,0.02029392976842791,0.05931760640478623,215.36004933609453,5,1.9182763826660834e-12,1.178754081438051e-30,0.03125,32768,1.5418109766725794,0.21399321358717746
3104,1211.661013620334,57.42741000013741,0.02053232172230098,0.06044679622337057,217.2813900367481,5,1.9285588584456196e-12,1.1652857503094116e-30,0.03125,32768,1.5423341228536154,0.21388129313265344
3105,1199.4279475146084,56.33954937148838,0.020764184088643587,0.061499462575091535,219.09459472627216,5,1.938875565052156e-12,1.2245795810792421e-30,0.03125,32768,1.542854258165559,0.21377007484631744
3106,1188.0853266021652,55.304980264609945,0.020989601102450475,0.06247872645377617,220.80093319180153,5,1.9492783262749586e-12,1.1729568219590358e-30,0.03125,32768,1.5433716081975815,0.21365950949421056
3107,1177.5939271895143,54.32181291998496,0.021208423666854055,0.06338691211931036,222.40063944457026,5,1.959816626457092e-12,1.2343104310008307e-30,0.03125,32768,1.5438863888369765,0.21354955002023274
3108,1167.9154951224136,53.387512798244245,0.02142061558463667,0.06422639976371458,223.8943883392786,5,1.970542029365678e-12,1.2998745738356946e-30,0.03125,32768,1.5443988064748184,0.2134401514955097
3109,1159.0099808931448,52.49943905464533,0.021626285632106616,0.06499986970131888,225.2837535361396,4,1.9814889614421463e-12,1.2655772838154346e-30,0.03125,32768,1.5449090574872706,0.21333127122260823
3110,1150.8471673188772,51.65575596369852,0.021825369651028333,0.06570924974058545,226.56925434276286,4,1.9926847459643775e-12,1.2428112696456771e-30,0.03125,32768,1.5454173307222763,0.2132228681987676
3111,1143.3998795545554,50.854695158682674,0.02201781424301818,0.06635629214066852,227.75137028956897,4,2.0041600062995994e-12,1.24388250846605e-30,0.03125,32768,1.5459238082636981,0.2131149029480027
3112,1136.6374074412502,50.09401635429771,0.022203723541341144,0.06700814775545283,228.83162522948516,4,2.0159299905013633e-12,1.2282275804064298e-30,0.03125,32768,1.5464286645210399,0.2130073377104929
3113,1130.536410922924,49.37192809174847,0.02238311799915733,0.06761795926971381,229.81071986068181,4,2.027999745863399e-12,1.1900077527146572e-30,0.03125,32768,1.5469320681337504,0.21290013603227553
3114,1125.0776713045964,48.687278832400395,0.02255592421047439,0.0681629994524019,230.68901824173878,4,2.0403799495836674e-12,1.1174546198515971e-30,0.03125,32768,1.5474341830284752,0.2127932625365172
3115,1120.237105373774,48.03808102112206,0.022722256399721672,0.06864513795314997,231.4680991009705,5,2.053070569601782e-12,1.1373549132712341e-30,0.03125,32768,1.5479351671396417,0.21268668319253126
3116,1115.995388944692,47.42272283863754,0.022882176774905956,0.06906585202950155,232.14909344427636,5,2.0660588194349594e-12,1.0968543499522922e-30,0.03125,32768,1.5484351735982431,0.21258036505936811
3117,1112.339050572361,46.84046903522021,0.02303561347766365,0.0694260974586397,232.73243456740656,5,2.0793370960639708e-12,1.1052553532204817e-30,0.03125,32768,1.5489343522113461,0.2124742759684704
3118,1109.2503409472195,46.289605838182375,0.023182667357899627,0.06972735271965869,233.21961089543635,4,2.092891166279078e-12,1.1390650526138852e-30,0.03125,32768,1.5494328483463908,0.212368384758476
3119,1106.7137818247668,45.76865664560888,0.023323442278828863,0.06997092383609815,233.6120047491597,4,2.1066923611413715e-12,1.1228598987852949e-30,0.03125,32768,1.549930803517591,0.21226266114807996
3120,1104.7204077148408,45.27718945687459,0.02345787758778524,0.07015749014543748,233.91009988638035,4,2.120716355662748e-12,1.191187092212209e-30,0.03125,32768,1.5504283570720565,0.21215707537601172
3121,1103.257666656002,44.81376176692404,0.023586042183882133,0.07028816470607091,234.1152651910493,4,2.1349378953413388e-12,1.1275715967596873e-30,0.03125,32768,1.5509256452615223,0.21205159839651738
3122,1102.3125805062477,44.37706961943846,0.023708076948799804,0.07036416691091008,234.22920505596898,4,2.1493180921822988e-12,1.1347506788817549e-30,0.03125,32768,1.5514228011125708,0.21194620190506241
3123,1101.8788040329844,43.966733680074356,0.02382394647797786,0.07038607955800835,234.25267996513074,4,2.1638202748392597e-12,1.1349702265312979e-30,0.03125,32768,1.5519199561120474,0.21184085797946464
3124,1101.9483466746522,43.58169864925298,0.023933675562280602,0.0703547157967811,234.18696725387383,5,2.1784107331175545e-12,1.118608037796776e-30,0.03125,32768,1.5524172397619318,0.2117355391732445
3125,1102.5112359864531,43.220838462919744,0.024037428839983447,0.07027114583859218,234.0339144879507,5,2.1930432974561163e-12,1.1178190065510932e-30,0.03125,32768,1.5529147790585152,0.211630218624751
3126,1103.5636290242958,42.88367319645023,0.024135211183598772,0.07013583447828142,233.79446737676713,4,2.207671097127159e-12,1.1137612852835541e-30,0.03125,32768,1.5534127000786049,0.2115248697203051
3127,1105.1017674013335,42.56954476659902,0.024226999738721482,0.06994927503892179,233.46973464399963,4,2.222253796945046e-12,1.1222573833435977e-30,0.03125,32768,1.553911128010768,0.21141946608712892
3128,1107.118366167702,42.27752528531778,0.024312967116337486,0.06971236936516934,233.06163313973747,4,2.2367424654321616e-12,1.129220770441332e-30,0.03125,32768,1.5544101862464936,0.2113139817849796
3129,1109.6106729785158,42.006996994905336,0.024393162599749628,0.06942558437842505,232.5714517098347,5,2.2510855873620153e-12,1.106813657137364e-30,0.03125,32768,1.554909997540542,0.21120839106020967
3130,1112.5777140751923,41.75761342342651,0.024467527746774995,0.06908924753828316,232.0003373375338,5,2.2652401733772654e-12,1.134416124297201e-30,0.03125,32768,1.555410684452761,0.21110266825227672
3131,1116.0147803896366,41.528652505995105,0.02453622843536479,0.06870412317041974,231.35026450029045,5,2.2791582390028688e-12,1.181023960971928e-30,0.03125,32768,1.555912368364559,0.2109967880013069
3132,1119.9203886366813,41.31937274107778,0.02459935769899642,0.06827067843982126,230.622799062369,5,2.292786507300045e-12,1.117057352148325e-30,0.03125,32768,1.5564151702995401,0.21089072507458193
3133,1124.2965624690287,41.12969941655697,0.02465683237552325,0.06778905334035545,229.81904305264368,5,2.3060797888688406e-12,1.210887864735623e-30,0.03125,32768,1.5569192118274018,0.21078445417602643
3134,1129.1420511775052,40.95898292003115,0.02470880628012443,0.06725976339418871,228.94080763220563,5,2.3189918208079394e-12,1.2695524078355495e-30,0.03125,32768,1.5574246142226205,0.21067795012397955
