grid,id,group,index,topology,oc,pump_mW,GDD_ps2,rounds,status,energy_pJ,energy_mean_pJ,energy_min_pJ,energy_max_pJ,energy_cv,peaks,single_tail,residual,edge_max,spectral_edge_max,FWHM_ps,CNT_energy_pJ,CNT_peak_W,inversion_gap,inversion_drift,numerical_pass,energy_range_pass,screen_candidate
coarse,g05_c50,5,50,CNT_OC,0.8,15.0,-0.1,60,spectral_boundary,843.0688659540583,662.7877427669424,258.11942051571174,1117.3454663049442,0.42670104828993355,6,False,0.6952102821731488,3.7053296155951547e-08,0.023864242541824218,1.5,1245.9300906194637,214.42824449283776,0.2750546665393745,0.0005978321124829877,False,False,False
coarse,g05_c51,5,51,CNT_OC,0.8,20.0,-0.1,60,spectral_boundary,1083.1752567133758,717.0838589288716,258.11942051571174,1182.2662900716655,0.46773752107961425,8,False,0.7207695298826575,5.626551858167106e-08,0.018009192012187602,1.5,1594.2154231850827,329.16690837425983,0.26998138860743764,0.00025792795470247487,False,False,False
coarse,g05_c52,5,52,CNT_OC,0.8,30.0,-0.1,60,spectral_boundary,1068.0220277555889,754.155675707375,258.11942051571174,1304.0029545461357,0.48235783393886267,10,False,0.6013945750814123,4.999847874154922e-08,0.029188654910700988,1.0,1574.4082294438356,247.7461790656845,0.2549636868106486,0.0005898737651462982,False,False,False
coarse,g05_c53,5,53,CNT_OC,0.8,50.0,-0.1,60,spectral_boundary,1382.1742504449956,889.0310538725073,258.11942051571174,1578.2129628226817,0.545450261416384,9,False,0.6731951855351582,1.8395906162183338e-07,0.039349806989176624,1.0,2031.6855720463736,465.0016220400988,0.23860303930342486,0.002141732774187277,False,False,False
coarse,g05_c54,5,54,CNT_OC,0.8,100.0,-0.1,40,spectral_boundary,2176.9140828061854,779.4010456496151,258.11942051571174,2176.9140828061854,0.6909273316296312,1,True,0.09955150036373261,1.9506049000631628e-12,1.1612402493656908e-05,9.0,3182.1054786592067,252.01058760070927,0.22386889190245174,0.004657981584275883,False,False,False
coarse,g05_c55,5,55,CNT_OC,0.8,150.0,-0.1,40,spectral_boundary,3123.2786306306343,1024.376153820744,258.11942051571174,3123.2786306306343,0.8386952280731044,4,False,0.45802973361022403,3.0761446095339444e-08,0.04676876867213732,3.0,4551.667647791199,483.0323419245129,0.21814909281274109,0.007350842930617607,False,False,False
coarse,g05_c56,5,56,CNT_OC,0.9,5.0,-0.1,60,spectral_boundary,1206.6989502694669,668.8091133309489,257.84266693182184,1265.16334059657,0.49457274191377687,2,False,0.3729383797710153,2.43371239534872e-09,0.0021261532724197556,2.5,1578.2848839750854,221.90475860298136,0.3714285204772349,0.0015597098393163034,False,False,False
coarse,g05_c57,5,57,CNT_OC,0.9,10.0,-0.1,60,spectral_boundary,1297.5266221754905,701.938123809574,257.84266693182184,1358.6871072806002,0.5213945396486285,4,False,0.40392154528685764,2.881264627434998e-09,0.002928536261923902,2.5,1695.9318221024753,253.3516818647567,0.35293962621979674,0.0012063733873056703,False,False,False
coarse,g05_c58,5,58,CNT_OC,0.9,15.0,-0.1,60,spectral_boundary,1375.0617389392803,736.2785159967281,257.84266693182184,1458.1118045495045,0.5465832678604854,5,False,0.4488403272698972,7.847083331197935e-09,0.003593512421897334,1.0,1796.0696259485512,372.67792829512325,0.3370348513025311,0.0008559441855835459,False,False,False
coarse,g05_c59,5,59,CNT_OC,0.9,20.0,-0.1,60,spectral_boundary,1409.3038215268718,770.0540610410994,257.84266693182184,1556.718905692735,0.5678864341280976,4,False,0.5401793007110055,1.0253917551723862e-08,0.009857380564121524,1.0,1840.6075208666764,443.4518997281095,0.3220129634929269,0.0005044645650942314,False,False,False
coarse,g05_c60,5,60,CNT_OC,0.9,30.0,-0.1,60,spectral_boundary,1636.880302654568,844.6200781675137,257.84266693182184,1764.173197531857,0.6107032705924653,5,False,0.5902363502734101,2.3657871875681704e-08,0.014902106226811884,2.0,2135.4145776538853,293.02288460577824,0.3029335668757053,0.00018180335875706,False,False,False
coarse,g05_c61,5,61,CNT_OC,0.9,50.0,-0.1,60,spectral_boundary,2102.720976647343,1010.707649508469,257.84266693182184,2198.135015204294,0.6827571617205334,6,False,0.6695445634973682,1.1326259318332798e-07,0.03944149129338466,3.5,2736.8316419897237,300.7769636168807,0.2777531847735346,0.0015136329023399675,False,False,False
coarse,g05_c62,5,62,CNT_OC,0.9,100.0,-0.1,60,spectral_boundary,3132.0249859223977,1515.2940377696264,257.84266693182184,3395.1129075947756,0.7964393525640495,11,False,0.6833434065668339,1.4041611784068195e-07,0.031318704844433026,1.0,4062.620171933883,503.22099976525374,0.23958999088410737,0.004627259686681429,False,False,False
coarse,g05_c63,5,63,CNT_OC,0.9,150.0,-0.1,60,spectral_boundary,4992.666524001374,2159.0700963731283,257.84266693182184,5031.416146293146,0.8567665772966614,15,False,0.5991937605278144,1.6525794533772458e-07,0.04389279761559519,1.0,6454.2500287113835,795.9786667862209,0.23806545713786176,0.007405752022788037,False,False,False
coarse,g06_c00,6,0,CNT_OC,0.2,5.0,0.0,40,spectral_boundary,333.208491065296,423.27120346011964,262.427883876755,555.5262427663351,0.2070630732139802,9,False,0.949644269059971,6.139096141951207e-07,0.16375161346205247,1.5,1959.990577295176,328.83489966883855,0.11486294437197875,0.0014749274722699601,False,False,False
coarse,g06_c01,6,1,CNT_OC,0.2,10.0,0.0,40,spectral_boundary,370.10690629626777,436.26455225983426,262.427883876755,563.5078074080445,0.20202897521890176,11,False,0.9264944837245042,1.4118522416675332e-06,0.15414733333148123,1.0,2175.5001404270333,338.36995086281183,0.11276850969176283,0.0012046658124812426,False,False,False
coarse,g06_c02,6,2,CNT_OC,0.2,15.0,0.0,40,spectral_boundary,373.99594418187183,439.60859219845753,262.427883876755,571.5768985854902,0.204093262310222,10,False,0.8047288401150837,1.3140856222766886e-06,0.13586748325465003,1.0,2196.6487077153547,371.428824322337,0.16347429431226768,0.0008961619217215944,False,False,False
coarse,g06_c03,6,3,CNT_OC,0.2,20.0,0.0,40,spectral_boundary,408.66599458460655,450.1375988682823,262.427883876755,579.7385934740873,0.20363749388125688,11,False,0.9297112702969288,6.214854651195604e-07,0.16513478505094176,1.0,2397.1822985530935,510.2816486883065,0.19329119075823886,0.0006164416948349905,False,False,False
coarse,g06_c04,6,4,CNT_OC,0.2,30.0,0.0,40,spectral_boundary,440.3545337939736,461.5586365092821,262.427883876755,597.2538574866942,0.20995917157663926,8,False,0.8387418623775371,1.727832860620573e-06,0.17110184841717396,1.5,2581.4055801552786,464.46000237115004,0.2377038050526623,1.8757313519190966e-05,False,False,False
coarse,g06_c05,6,5,CNT_OC,0.2,50.0,0.0,40,spectral_boundary,488.5339420873157,489.4383805493129,262.427883876755,633.3805669192557,0.22815459731318233,8,False,0.8442374891640904,5.562755916602314e-07,0.15310408053702643,1.0,2861.3175458722462,678.4520435426076,0.2861854925165952,0.0011593011554867916,False,False,False
coarse,g06_c06,6,6,CNT_OC,0.2,100.0,0.0,40,spectral_boundary,821.7327220902779,590.1595471025391,262.427883876755,821.7327220902779,0.30681122528662585,17,False,0.892502872558715,2.736578030059552e-06,0.12245803092550947,1.5,4791.104251913977,436.0620799140063,0.2975004600839448,0.003971436698863906,False,False,False
coarse,g06_c07,6,7,CNT_OC,0.2,150.0,0.0,40,spectral_boundary,1294.753277431911,716.3966818884273,262.427883876755,1294.753277431911,0.416644129532447,14,False,1.0684855756584204,9.749609874190482e-07,0.15379798816393075,1.5,7522.153813605804,710.7327064027959,0.2824357051334444,0.0066765338556854514,False,False,False
coarse,g06_c08,6,8,CNT_OC,0.3,5.0,0.0,40,spectral_boundary,447.2828496181134,482.2892989286853,261.02751110415124,648.8684858997447,0.2576155841832318,8,False,0.6867129085088668,5.836109952665719e-07,0.14761254433044813,1.0,1757.4784001787625,244.6454428420473,0.13384517460235124,0.0012475748870975911,False,False,False
coarse,g06_c09,6,9,CNT_OC,0.3,10.0,0.0,40,spectral_boundary,467.593683530468,490.7058319909312,261.02751110415124,664.5834318696382,0.26436759414341093,7,False,0.7400330264027449,3.273607182591282e-07,0.1297283640340953,1.0,1837.8902683478902,263.9525296719615,0.13200106244185794,0.000950601427068265,False,False,False
